feature id,name,obs_freq,th_freq,dev (%)
70,feature_70,0.102000,0.093750,8.800000
71,feature_71,0.059000,0.062500,5.600000
72,feature_72,0.119000,0.125000,4.800000
73,feature_73,0.102000,0.093750,8.800000
74,feature_74,0.057000,0.062500,8.800000
75,feature_75,0.482000,0.500000,3.600000
76,feature_76,0.029000,0.031250,7.200000
77,feature_77,0.512000,0.500000,2.400000
78,feature_78,0.512000,0.500000,2.400000
79,feature_79,0.102000,0.093750,8.800000
80,feature_80,0.077000,0.062500,23.200000
81,feature_81,0.139000,0.125000,11.200000
82,feature_82,0.102000,0.093750,8.800000
83,feature_83,0.055000,0.062500,12.000000
84,feature_84,0.118000,0.125000,5.600000
85,feature_85,0.102000,0.093750,8.800000
86,feature_86,0.057000,0.062500,8.800000
87,feature_87,0.102000,0.093750,8.800000
88,feature_88,0.065000,0.062500,4.000000
89,feature_89,0.102000,0.093750,8.800000
90,feature_90,0.060000,0.062500,4.000000
91,feature_91,0.541000,0.531250,1.835290
92,feature_92,0.800000,0.797852,0.269223
93,feature_93,0.476000,0.500000,4.800000
94,feature_94,0.719000,0.704102,2.115890
95,feature_95,0.047000,0.042969,9.381690
96,feature_96,0.040000,0.035156,13.777900
97,feature_97,0.075000,0.070312,6.666670
98,feature_98,0.100000,0.093750,6.666670
99,feature_99,0.025000,0.031250,20.000000
100,feature_100,0.025000,0.031250,20.000000
101,feature_101,0.061000,0.062500,2.400000
102,feature_102,0.061000,0.062500,2.400000
103,feature_103,0.061000,0.062500,2.400000
104,feature_104,0.028000,0.031250,10.400000
105,feature_105,0.061000,0.062500,2.400000
106,feature_106,0.061000,0.062500,2.400000
107,feature_107,0.032000,0.031250,2.400000
108,feature_108,0.061000,0.062500,2.400000
109,feature_109,0.061000,0.062500,2.400000
110,feature_110,0.061000,0.062500,2.400000
111,feature_111,0.061000,0.062500,2.400000
112,feature_112,0.061000,0.062500,2.400000
113,feature_113,0.719000,0.702148,2.400060
114,feature_114,0.029000,0.035156,17.511000
115,feature_115,0.028000,0.027344,2.399810
116,feature_116,0.053000,0.054688,3.085710
117,feature_117,0.036000,0.031250,15.200000
118,feature_118,0.036000,0.031250,15.200000
119,feature_119,0.517000,0.531250,2.682350
120,feature_120,0.000000,0.000000,0.000000
121,feature_121,0.056000,0.062500,10.400000
122,feature_122,0.056000,0.062500,10.400000
123,feature_123,0.026000,0.031250,16.800000
124,feature_124,0.056000,0.062500,10.400000
125,feature_125,0.056000,0.062500,10.400000
126,feature_126,0.028000,0.031250,10.400000
127,feature_127,0.056000,0.062500,10.400000
128,feature_128,0.056000,0.062500,10.400000
129,feature_129,0.056000,0.062500,10.400000
130,feature_130,0.056000,0.062500,10.400000
131,feature_131,0.056000,0.062500,10.400000
132,feature_132,0.716000,0.700195,2.257230
133,feature_133,0.032000,0.039062,18.080000
134,feature_134,0.024000,0.031250,23.200000
135,feature_135,0.059000,0.062500,5.600000
136,feature_136,0.056000,0.062500,10.400000
137,feature_137,0.056000,0.062500,10.400000
138,feature_138,0.035000,0.031250,12.000000
139,feature_139,0.056000,0.062500,10.400000
140,feature_140,0.000000,0.000000,0.000000
141,feature_141,0.067000,0.062500,7.200000
142,feature_142,0.033000,0.031250,5.600000
143,feature_143,0.067000,0.062500,7.200000
144,feature_144,0.067000,0.062500,7.200000
145,feature_145,0.029000,0.031250,7.200000
146,feature_146,0.067000,0.062500,7.200000
147,feature_147,0.067000,0.062500,7.200000
148,feature_148,0.067000,0.062500,7.200000
149,feature_149,0.067000,0.062500,7.200000
150,feature_150,0.067000,0.062500,7.200000
151,feature_151,0.713000,0.698242,2.113590
152,feature_152,0.055000,0.042969,27.999900
153,feature_153,0.043000,0.035156,22.311300
154,feature_154,0.081000,0.070312,15.200000
155,feature_155,0.102000,0.093750,8.800000
156,feature_156,0.102000,0.093750,8.800000
157,feature_157,0.032000,0.031250,2.400000
158,feature_158,0.102000,0.093750,8.800000
159,feature_159,0.102000,0.093750,8.800000
160,feature_160,0.035000,0.031250,12.000000
161,feature_161,0.035000,0.031250,12.000000
162,feature_162,0.068000,0.062500,8.800000
163,feature_163,0.068000,0.062500,8.800000
164,feature_164,0.035000,0.031250,12.000000
165,feature_165,0.068000,0.062500,8.800000
166,feature_166,0.068000,0.062500,8.800000
167,feature_167,0.068000,0.062500,8.800000
168,feature_168,0.068000,0.062500,8.800000
169,feature_169,0.068000,0.062500,8.800000
170,feature_170,0.715000,0.696289,2.687250
171,feature_171,0.035000,0.035156,0.444303
172,feature_172,0.025000,0.027344,8.571600
173,feature_173,0.054000,0.054688,1.257140
174,feature_174,0.033000,0.031250,5.600000
175,feature_175,0.033000,0.031250,5.600000
176,feature_176,0.038000,0.031250,21.600000
177,feature_177,0.033000,0.031250,5.600000
178,feature_178,0.033000,0.031250,5.600000
179,feature_179,0.033000,0.031250,5.600000
180,feature_180,0.535000,0.531250,0.705882
181,feature_181,0.000000,0.000000,0.000000
182,feature_182,0.059000,0.062500,5.600000
183,feature_183,0.028000,0.031250,10.400000
184,feature_184,0.059000,0.062500,5.600000
185,feature_185,0.059000,0.062500,5.600000
186,feature_186,0.059000,0.062500,5.600000
187,feature_187,0.034000,0.031250,8.800000
188,feature_188,0.059000,0.062500,5.600000
189,feature_189,0.059000,0.062500,5.600000
190,feature_190,0.715000,0.694336,2.976080
191,feature_191,0.041000,0.042969,4.581930
192,feature_192,0.033000,0.035156,6.133200
193,feature_193,0.065000,0.070312,7.555560
194,feature_194,0.087000,0.093750,7.200000
195,feature_195,0.087000,0.093750,7.200000
196,feature_196,0.033000,0.031250,5.600000
197,feature_197,0.087000,0.093750,7.200000
198,feature_198,0.087000,0.093750,7.200000
199,feature_199,0.087000,0.093750,7.200000
200,feature_200,0.026000,0.031250,16.800000
201,feature_201,0.087000,0.093750,7.200000
202,feature_202,0.028000,0.031250,10.400000
203,feature_203,0.028000,0.031250,10.400000
204,feature_204,0.057000,0.062500,8.800000
205,feature_205,0.057000,0.062500,8.800000
206,feature_206,0.057000,0.062500,8.800000
207,feature_207,0.057000,0.062500,8.800000
208,feature_208,0.057000,0.062500,8.800000
209,feature_209,0.712000,0.692383,2.833260
210,feature_210,0.034000,0.035156,3.288750
211,feature_211,0.030000,0.027344,9.714090
212,feature_212,0.057000,0.054688,4.228570
213,feature_213,0.029000,0.031250,7.200000
214,feature_214,0.029000,0.031250,7.200000
215,feature_215,0.036000,0.031250,15.200000
216,feature_216,0.029000,0.031250,7.200000
217,feature_217,0.029000,0.031250,7.200000
218,feature_218,0.029000,0.031250,7.200000
219,feature_219,0.042000,0.031250,34.400000
220,feature_220,0.029000,0.031250,7.200000
221,feature_221,0.029000,0.031250,7.200000
222,feature_222,0.560000,0.531250,5.411760
223,feature_223,0.000000,0.000000,0.000000
224,feature_224,0.077000,0.062500,23.200000
225,feature_225,0.077000,0.062500,23.200000
226,feature_226,0.077000,0.062500,23.200000
227,feature_227,0.077000,0.062500,23.200000
228,feature_228,0.048000,0.031250,53.600000
229,feature_229,0.712000,0.690430,3.124140
230,feature_230,0.043000,0.039062,10.080000
231,feature_231,0.035000,0.031250,12.000000
232,feature_232,0.069000,0.062500,10.400000
233,feature_233,0.077000,0.062500,23.200000
234,feature_234,0.077000,0.062500,23.200000
235,feature_235,0.027000,0.031250,13.600000
236,feature_236,0.077000,0.062500,23.200000
237,feature_237,0.077000,0.062500,23.200000
238,feature_238,0.077000,0.062500,23.200000
239,feature_239,0.031000,0.031250,0.800000
240,feature_240,0.077000,0.062500,23.200000
241,feature_241,0.077000,0.062500,23.200000
242,feature_242,0.029000,0.031250,7.200000
243,feature_243,0.077000,0.062500,23.200000
244,feature_244,0.000000,0.000000,0.000000
245,feature_245,0.055000,0.062500,12.000000
246,feature_246,0.055000,0.062500,12.000000
247,feature_247,0.055000,0.062500,12.000000
248,feature_248,0.712000,0.688477,3.416670
249,feature_249,0.040000,0.042969,6.909200
250,feature_250,0.032000,0.035156,8.977650
251,feature_251,0.057000,0.070312,18.933300
252,feature_252,0.088000,0.093750,6.133330
253,feature_253,0.088000,0.093750,6.133330
254,feature_254,0.030000,0.031250,4.000000
255,feature_255,0.088000,0.093750,6.133330
256,feature_256,0.088000,0.093750,6.133330
257,feature_257,0.088000,0.093750,6.133330
258,feature_258,0.033000,0.031250,5.600000
259,feature_259,0.088000,0.093750,6.133330
260,feature_260,0.088000,0.093750,6.133330
261,feature_261,0.022000,0.031250,29.600000
262,feature_262,0.088000,0.093750,6.133330
263,feature_263,0.088000,0.093750,6.133330
264,feature_264,0.033000,0.031250,5.600000
265,feature_265,0.057000,0.062500,8.800000
266,feature_266,0.057000,0.062500,8.800000
267,feature_267,0.707000,0.686523,2.982710
268,feature_268,0.033000,0.035156,6.133200
269,feature_269,0.027000,0.027344,1.257320
270,feature_270,0.055000,0.054688,0.571429
271,feature_271,0.024000,0.031250,23.200000
272,feature_272,0.024000,0.031250,23.200000
273,feature_273,0.035000,0.031250,12.000000
274,feature_274,0.024000,0.031250,23.200000
275,feature_275,0.024000,0.031250,23.200000
276,feature_276,0.024000,0.031250,23.200000
277,feature_277,0.021000,0.031250,32.800000
278,feature_278,0.024000,0.031250,23.200000
279,feature_279,0.024000,0.031250,23.200000
280,feature_280,0.034000,0.031250,8.800000
281,feature_281,0.024000,0.031250,23.200000
282,feature_282,0.024000,0.031250,23.200000
283,feature_283,0.024000,0.031250,23.200000
284,feature_284,0.522000,0.531250,1.741180
285,feature_285,0.000000,0.000000,0.000000
286,feature_286,0.065000,0.062500,4.000000
287,feature_287,0.282000,0.302734,6.848920
